,player_id,weight,current_team,college,draft_team,draft_round,draft_position,draft_year,position_cleaned,year,game_location,player_age,passing_attempts,passing_completions,passing_yards,passing_rating,passing_touchdowns,passing_interceptions,passing_sacks,passing_sacks_yards_lost,rushing_attempts,rushing_yards,rushing_touchdowns,receiving_targets,receiving_receptions,receiving_yards,receiving_touchdowns,kick_return_yards,kick_return_touchdowns,punt_return_yards,punt_return_touchdowns,total_passing_fantasy_points,total_rushing_fantasy_points,total_receiving_fantasy_points,total_other_fantasy_points,total_combined_fantasy_points,height_inches
8246,3751,270.0,None,Iowa,San Diego Chargers,4.0,129.0,2007.0,TE,2015,H,11063.875,0,0,0,0.0,0,0,0,0,0,0,0,19,12,138,2,0,0,0,0,0.0,0.0,37.8,0,37.8,79.0
8461,4032,245.0,Buffalo Bills,Tulsa,Miami Dolphins,6.0,174.0,2011.0,TE,2015,A,9763.214285714286,0,0,0,0.0,0,0,0,0,0,0,0,34,21,221,1,0,0,0,0,0.0,0.0,49.1,0,49.1,75.0
8462,4032,245.0,Buffalo Bills,Tulsa,Miami Dolphins,6.0,174.0,2011.0,TE,2015,H,9742.333333333334,0,0,0,0.0,0,0,0,0,0,0,0,43,30,307,2,0,0,0,0,0.0,0.0,72.7,0,72.7,75.0
8463,4032,245.0,Buffalo Bills,Tulsa,Miami Dolphins,6.0,174.0,2011.0,TE,2016,A,10119.892857142857,0,0,0,0.0,0,0,0,0,0,0,0,38,25,241,0,0,0,0,0,0.0,0.0,49.1,0,49.1,75.0
8464,4032,245.0,Buffalo Bills,Tulsa,Miami Dolphins,6.0,174.0,2011.0,TE,2016,H,10131.75,0,0,0,0.0,0,0,0,0,0,0,0,49,32,311,4,0,0,0,0,0.0,0.0,87.1,0,87.1,75.0
8465,4032,245.0,Buffalo Bills,Tulsa,Miami Dolphins,6.0,174.0,2011.0,TE,2017,A,10476.6,0,0,0,0.0,0,0,0,0,0,0,0,21,17,253,0,0,0,0,0,0.0,0.0,42.3,0,42.3,75.0
8466,4032,245.0,Buffalo Bills,Tulsa,Miami Dolphins,6.0,174.0,2011.0,TE,2017,H,10461.666666666666,0,0,0,0.0,0,0,0,0,0,0,0,18,12,105,2,0,0,0,0,0.0,0.0,34.5,0,34.5,75.0
8670,4175,250.0,None,Missouri,Cincinnati Bengals,3.0,98.0,2009.0,TE,2015,A,10613.5,0,0,0,0.0,0,0,0,0,0,0,0,11,8,71,1,0,0,0,0,0.0,0.0,21.1,0,21.1,77.0
8671,4175,250.0,None,Missouri,Cincinnati Bengals,3.0,98.0,2009.0,TE,2016,A,10940.25,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,77.0
8672,4175,250.0,None,Missouri,Cincinnati Bengals,3.0,98.0,2009.0,TE,2016,H,10947.25,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,77.0
8736,9660,252.0,None,West. Kentucky,None,0.0,0.0,0.0,TE,2015,A,8332.5,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,76.0
8752,20312,249.0,Carolina Panthers,None,None,0.0,0.0,0.0,TE,2015,A,8638.55,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,77.0
8753,20312,249.0,Carolina Panthers,None,None,0.0,0.0,0.0,TE,2015,H,8650.75,0,0,0,0.0,0,0,0,0,0,0,0,1,1,10,0,0,0,0,0,0.0,0.0,2.0,0,2.0,77.0
8754,20312,249.0,Carolina Panthers,None,None,0.0,0.0,0.0,TE,2015,N,8700.75,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,77.0
8755,20312,249.0,Carolina Panthers,None,None,0.0,0.0,0.0,TE,2016,A,8926.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,77.0
8756,20312,249.0,Carolina Panthers,None,None,0.0,0.0,0.0,TE,2016,H,8933.666666666666,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,77.0
9513,23085,241.0,Tennessee Titans,Central Missouri St.,San Francisco 49ers,6.0,175.0,2006.0,TE,2015,A,11422.321428571433,0,0,0,0.0,0,0,0,0,1,36,0,59,42,538,5,0,0,0,0,0.0,3.6,125.8,0,129.4,73.0
9514,23085,241.0,Tennessee Titans,Central Missouri St.,San Francisco 49ers,6.0,175.0,2006.0,TE,2015,H,11410.75,0,0,0,0.0,0,0,0,0,0,0,0,74,52,550,1,0,0,0,0,0.0,0.0,113.0,0,113.0,73.0
9515,23085,241.0,Tennessee Titans,Central Missouri St.,San Francisco 49ers,6.0,175.0,2006.0,TE,2016,A,11775.625,0,0,0,0.0,0,0,0,0,0,0,0,56,34,389,5,0,0,0,0,0.0,0.0,102.9,0,102.9,73.0
9516,23085,241.0,Tennessee Titans,Central Missouri St.,San Francisco 49ers,6.0,175.0,2006.0,TE,2016,H,11773.571428571433,0,0,0,0.0,0,0,0,0,2,11,0,46,31,411,2,0,0,0,0,0.0,1.1,84.1,0,85.2,73.0
9517,23085,241.0,Tennessee Titans,Central Missouri St.,San Francisco 49ers,6.0,175.0,2006.0,TE,2017,A,12122.583333333336,0,0,0,0.0,0,0,0,0,1,1,1,40,27,355,1,0,0,0,0,0.0,6.1,68.5,0,74.6,73.0
9518,23085,241.0,Tennessee Titans,Central Missouri St.,San Francisco 49ers,6.0,175.0,2006.0,TE,2017,H,12116.05,0,0,0,0.0,0,0,0,0,1,-3,0,37,26,258,0,0,0,0,0,0.0,-0.3,51.8,0,51.5,73.0
9873,2063,245.0,None,Newberry,None,0.0,0.0,0.0,TE,2016,A,10040.5,0,0,0,0.0,0,0,0,0,0,0,0,6,4,30,0,0,0,0,0,0.0,0.0,7.0,0,7.0,75.0
9874,2063,245.0,None,Newberry,None,0.0,0.0,0.0,TE,2016,H,10054.875,0,0,0,0.0,0,0,0,0,0,0,0,5,4,33,0,0,0,0,0,0.0,0.0,7.3,0,7.3,75.0
10370,22694,262.0,None,Florida St.,None,0.0,0.0,0.0,TE,2015,A,8776.17857142857,0,0,0,0.0,0,0,0,0,0,0,0,29,20,180,1,0,0,0,0,0.0,0.0,44.0,0,44.0,74.0
10371,22694,262.0,None,Florida St.,None,0.0,0.0,0.0,TE,2015,H,8785.083333333334,0,0,0,0.0,0,0,0,0,0,0,0,33,22,284,2,0,0,0,0,0.0,0.0,62.40000000000001,0,62.40000000000001,74.0
10372,22694,262.0,None,Florida St.,None,0.0,0.0,0.0,TE,2016,A,9142.694444444445,0,0,0,0.0,0,0,0,0,0,0,0,41,28,280,0,0,0,0,0,0.0,0.0,55.99999999999999,0,55.99999999999999,74.0
10373,22694,262.0,None,Florida St.,None,0.0,0.0,0.0,TE,2016,H,9131.90625,0,0,0,0.0,0,0,0,0,0,0,0,36,24,181,1,0,0,0,0,0.0,0.0,48.1,0,48.1,74.0
10374,22694,262.0,None,Florida St.,None,0.0,0.0,0.0,TE,2017,A,9444.75,0,0,0,0.0,0,0,0,0,0,0,0,6,4,38,0,0,0,0,0,0.0,0.0,7.8000000000000025,0,7.8000000000000025,74.0
10375,22694,262.0,None,Florida St.,None,0.0,0.0,0.0,TE,2017,H,9455.25,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,74.0
10376,7628,239.0,None,None,None,0.0,0.0,0.0,TE,2016,A,8992.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,74.0
10676,22398,263.0,New York Jets,Texas-El Paso,None,0.0,0.0,0.0,TE,2016,A,9005.5,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,78.0
10677,22398,263.0,New York Jets,Texas-El Paso,None,0.0,0.0,0.0,TE,2016,H,8994.8,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,78.0
10678,22398,263.0,New York Jets,Texas-El Paso,None,0.0,0.0,0.0,TE,2017,A,9305.5,0,0,0,0.0,0,0,0,0,0,0,0,4,4,85,0,0,0,0,0,0.0,0.0,12.5,0,12.5,78.0
10679,22398,263.0,New York Jets,Texas-El Paso,None,0.0,0.0,0.0,TE,2017,H,9319.25,0,0,0,0.0,0,0,0,0,0,0,0,5,2,26,1,0,0,0,0,0.0,0.0,10.6,0,10.6,78.0
11178,22075,251.0,Miami Dolphins,Portland St.,Denver Broncos,4.0,129.0,2011.0,TE,2015,A,10014.416666666666,0,0,0,0.0,0,0,0,0,0,0,0,28,13,96,1,0,0,0,0,0.0,0.0,28.6,0,28.6,76.0
11179,22075,251.0,Miami Dolphins,Portland St.,Denver Broncos,4.0,129.0,2011.0,TE,2015,H,10008.083333333334,0,0,0,0.0,0,0,0,0,0,0,0,52,33,359,4,0,0,0,0,0.0,0.0,92.9,0,92.9,76.0
11180,22075,251.0,Miami Dolphins,Portland St.,Denver Broncos,4.0,129.0,2011.0,TE,2016,A,10345.8,0,0,0,0.0,0,0,0,0,0,0,0,24,14,160,1,0,0,0,0,0.0,0.0,36.0,0,36.0,76.0
11181,22075,251.0,Miami Dolphins,Portland St.,Denver Broncos,4.0,129.0,2011.0,TE,2016,H,10332.75,0,0,0,0.0,0,0,0,0,0,0,0,27,16,121,3,0,0,0,0,0.0,0.0,46.1,0,46.1,76.0
11182,22075,251.0,Miami Dolphins,Portland St.,Denver Broncos,4.0,129.0,2011.0,TE,2017,A,10707.75,0,0,0,0.0,0,0,0,0,0,0,0,27,18,126,1,0,0,0,0,0.0,0.0,36.6,0,36.6,76.0
11183,22075,251.0,Miami Dolphins,Portland St.,Denver Broncos,4.0,129.0,2011.0,TE,2017,H,10710.65,0,0,0,0.0,0,0,0,0,0,0,0,24,16,216,1,0,0,0,0,0.0,0.0,43.6,0,43.6,76.0
11325,3304,244.0,None,USC,Cleveland Browns,4.0,102.0,2011.0,TE,2015,A,9946.5,0,0,0,0.0,0,0,0,0,0,0,0,32,17,228,1,0,0,0,0,0.0,0.0,45.8,0,45.8,77.0
11326,3304,244.0,None,USC,Cleveland Browns,4.0,102.0,2011.0,TE,2015,H,9966.25,0,0,0,0.0,0,0,0,0,0,0,0,38,18,158,2,0,0,0,0,0.0,0.0,45.8,0,45.8,77.0
11327,3304,244.0,None,USC,Cleveland Browns,4.0,102.0,2011.0,TE,2016,A,10265.5,0,0,0,0.0,0,0,0,0,0,0,0,10,7,55,1,0,0,0,0,0.0,0.0,18.5,0,18.5,77.0
11328,3304,244.0,None,USC,Cleveland Browns,4.0,102.0,2011.0,TE,2016,H,10276.0,0,0,0,0.0,0,0,0,0,0,0,0,1,1,5,0,0,0,0,0,0.0,0.0,1.5,0,1.5,77.0
11658,8146,262.0,None,Miami (FL),Oakland Raiders,6.0,181.0,2011.0,TE,2015,H,10374.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,75.0
11793,21932,242.0,Cleveland Browns,USC,Cleveland Browns,6.0,198.0,2015.0,TE,2016,A,8933.57142857143,0,0,0,0.0,0,0,0,0,0,0,0,3,1,-3,0,0,0,0,0,0.0,0.0,0.7,0,0.7,75.0
11794,21932,242.0,Cleveland Browns,USC,Cleveland Browns,6.0,198.0,2015.0,TE,2016,H,8948.857142857143,0,0,0,0.0,0,0,0,0,0,0,0,4,1,7,0,0,0,0,0,0.0,0.0,1.7,0,1.7,75.0
11795,21932,242.0,Cleveland Browns,USC,Cleveland Browns,6.0,198.0,2015.0,TE,2017,A,9287.45,0,0,0,0.0,0,0,0,0,0,0,0,2,2,24,0,0,0,0,0,0.0,0.0,4.4,0,4.4,75.0
11796,21932,242.0,Cleveland Browns,USC,Cleveland Browns,6.0,198.0,2015.0,TE,2017,H,9283.25,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,75.0
12295,10179,271.0,New Orleans Saints,Illinois,St. Louis Rams,5.0,132.0,2010.0,TE,2015,A,9992.75,0,0,0,0.0,0,0,0,0,0,0,0,9,8,39,1,0,0,0,0,0.0,0.0,17.9,0,17.9,75.0
12296,10179,271.0,New Orleans Saints,Illinois,St. Louis Rams,5.0,132.0,2010.0,TE,2015,H,9993.035714285714,0,0,0,0.0,0,0,0,0,1,0,0,7,3,37,2,19,0,0,0,0.0,0.0,18.7,0,18.7,75.0
12297,10179,271.0,New Orleans Saints,Illinois,St. Louis Rams,5.0,132.0,2010.0,TE,2017,A,10696.583333333334,0,0,0,0.0,0,0,0,0,0,0,0,4,2,17,0,0,0,0,0,0.0,0.0,3.7,0,3.7,75.0
12298,10179,271.0,New Orleans Saints,Illinois,St. Louis Rams,5.0,132.0,2010.0,TE,2017,H,10703.65,0,0,0,0.0,0,0,0,0,0,0,0,4,3,35,1,0,0,0,0,0.0,0.0,12.5,0,12.5,75.0
12978,9002,252.0,New Orleans Saints,SW Missouri St.,Philadelphia Eagles,4.0,125.0,2010.0,TE,2015,A,10360.375,0,0,0,0.0,0,0,0,0,0,0,0,13,9,99,1,0,0,0,0,0.0,0.0,24.9,0,24.9,75.0
12979,9002,252.0,New Orleans Saints,SW Missouri St.,Philadelphia Eagles,4.0,125.0,2010.0,TE,2015,H,10353.57142857143,0,0,0,0.0,0,0,0,0,0,0,0,7,5,50,0,0,0,0,0,0.0,0.0,10.0,0,10.0,75.0
12980,9002,252.0,New Orleans Saints,SW Missouri St.,Philadelphia Eagles,4.0,125.0,2010.0,TE,2016,A,10748.416666666666,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,75.0
12981,9002,252.0,New Orleans Saints,SW Missouri St.,Philadelphia Eagles,4.0,125.0,2010.0,TE,2016,H,10712.35,0,0,0,0.0,0,0,0,0,0,0,0,3,3,19,0,0,0,0,0,0.0,0.0,4.9,0,4.9,75.0
13215,8198,244.0,New York Jets,Arkansas,Buffalo Bills,7.0,222.0,2013.0,TE,2015,A,9272.964285714286,0,0,0,0.0,0,0,0,0,0,0,0,11,4,62,0,0,0,0,0,0.0,0.0,10.2,0,10.2,75.0
13216,8198,244.0,New York Jets,Arkansas,Buffalo Bills,7.0,222.0,2013.0,TE,2015,H,9275.083333333334,0,0,0,0.0,0,0,0,0,0,0,0,9,8,88,0,0,0,0,0,0.0,0.0,16.8,0,16.8,75.0
13460,12638,248.0,None,None,None,0.0,0.0,0.0,TE,2016,A,8962.0,0,0,0,0.0,0,0,0,0,0,0,0,1,1,13,0,0,0,0,0,0.0,0.0,2.3,0,2.3,76.0
13461,12638,248.0,None,None,None,0.0,0.0,0.0,TE,2016,H,8969.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,76.0
13462,12638,248.0,None,None,None,0.0,0.0,0.0,TE,2017,H,9249.25,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,76.0
13716,22282,260.0,None,Utah St.,None,0.0,0.0,0.0,TE,2016,A,9281.25,0,0,0,0.0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0.0,0.0,7.1,0,7.1,76.0
13717,22282,260.0,None,Utah St.,None,0.0,0.0,0.0,TE,2016,H,9289.25,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,76.0
13779,1697,261.0,None,Iowa St.,None,0.0,0.0,0.0,TE,2015,A,8866.333333333334,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,75.0
13780,1697,261.0,None,Iowa St.,None,0.0,0.0,0.0,TE,2015,H,8872.25,0,0,0,0.0,0,0,0,0,0,0,0,2,1,7,0,0,0,0,0,0.0,0.0,1.7,0,1.7,75.0
13847,9581,244.0,Los Angeles Rams,South Carolina St.,Los Angeles Rams,6.0,177.0,2016.0,TE,2016,A,8501.75,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,77.0
13848,9581,244.0,Los Angeles Rams,South Carolina St.,Los Angeles Rams,6.0,177.0,2016.0,TE,2016,H,8507.75,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,77.0
14836,23397,255.0,Baltimore Ravens,Duke,New England Patriots,1.0,32.0,2004.0,TE,2015,A,12740.90625,0,0,0,0.0,0,0,0,0,0,0,0,54,34,357,2,0,0,0,0,0.0,0.0,81.69999999999997,0,81.69999999999997,75.0
14837,23397,255.0,Baltimore Ravens,Duke,New England Patriots,1.0,32.0,2004.0,TE,2015,H,12744.1875,0,0,0,0.0,0,0,0,0,0,0,0,56,40,468,4,0,0,0,0,0.0,0.0,110.79999999999998,0,110.79999999999998,75.0
14838,23397,255.0,Baltimore Ravens,Duke,New England Patriots,1.0,32.0,2004.0,TE,2017,A,13450.0,0,0,0,0.0,0,0,0,0,0,0,0,24,18,126,1,0,0,0,0,0.0,0.0,36.6,0,36.6,75.0
14839,23397,255.0,Baltimore Ravens,Duke,New England Patriots,1.0,32.0,2004.0,TE,2017,H,13452.4,0,0,0,0.0,0,0,0,0,0,0,0,29,24,197,1,0,0,0,0,0.0,0.0,49.7,0,49.7,75.0
14922,19532,253.0,Atlanta Falcons,Drake,Atlanta Falcons,5.0,174.0,2017.0,TE,2017,A,8571.416666666666,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,77.0
14923,19532,253.0,Atlanta Falcons,Drake,Atlanta Falcons,5.0,174.0,2017.0,TE,2017,H,8573.35,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,77.0
15411,5072,245.0,None,Wisconsin,Houston Texans,4.0,98.0,2006.0,TE,2015,A,12044.71875,0,0,0,0.0,0,0,0,0,0,0,0,44,24,269,2,0,0,0,0,0.0,0.0,62.89999999999999,0,62.89999999999999,75.0
15412,5072,245.0,None,Wisconsin,Houston Texans,4.0,98.0,2006.0,TE,2015,H,12073.975,0,0,0,0.0,0,0,0,0,0,0,0,39,26,291,3,0,0,0,0,0.0,0.0,73.1,0,73.1,75.0
15413,5072,245.0,None,Wisconsin,Houston Texans,4.0,98.0,2006.0,TE,2015,N,12143.25,0,0,0,0.0,0,0,0,0,0,0,0,2,1,18,0,0,0,0,0,0.0,0.0,2.8,0,2.8,75.0
15640,21588,250.0,Tennessee Titans,Ouachita Baptist,None,0.0,0.0,0.0,TE,2015,A,9417.25,0,0,0,0.0,0,0,0,0,0,0,0,4,3,32,0,0,0,0,0,0.0,0.0,6.2,0,6.2,77.0
15641,21588,250.0,Tennessee Titans,Ouachita Baptist,None,0.0,0.0,0.0,TE,2015,H,9413.25,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,77.0
15642,21588,250.0,Tennessee Titans,Ouachita Baptist,None,0.0,0.0,0.0,TE,2016,A,9776.357142857143,0,0,0,0.0,0,0,0,0,0,0,0,1,1,7,0,0,0,0,0,0.0,0.0,1.7,0,1.7,77.0
15643,21588,250.0,Tennessee Titans,Ouachita Baptist,None,0.0,0.0,0.0,TE,2016,H,9771.875,0,0,0,0.0,0,0,0,0,0,0,0,4,3,55,0,0,0,0,0,0.0,0.0,8.5,0,8.5,77.0
15644,21588,250.0,Tennessee Titans,Ouachita Baptist,None,0.0,0.0,0.0,TE,2017,A,10125.083333333334,0,0,0,0.0,0,0,0,0,0,0,0,2,2,16,1,0,0,0,0,0.0,0.0,9.6,0,9.6,77.0
15645,21588,250.0,Tennessee Titans,Ouachita Baptist,None,0.0,0.0,0.0,TE,2017,H,10118.55,0,0,0,0.0,0,0,0,0,0,0,0,2,1,3,0,0,0,0,0,0.0,0.0,1.3,0,1.3,77.0
15721,2288,235.0,Tampa Bay Buccaneers,Harvard,None,0.0,0.0,0.0,TE,2015,A,8903.57142857143,0,0,0,0.0,0,0,0,0,0,0,0,20,15,184,3,0,0,0,0,0.0,0.0,51.40000000000001,0,51.40000000000001,77.0
15722,2288,235.0,Tampa Bay Buccaneers,Harvard,None,0.0,0.0,0.0,TE,2015,H,8902.0,0,0,0,0.0,0,0,0,0,0,0,0,10,8,104,0,0,0,0,0,0.0,0.0,18.4,0,18.4,77.0
15723,2288,235.0,Tampa Bay Buccaneers,Harvard,None,0.0,0.0,0.0,TE,2016,A,9255.5,0,0,0,0.0,0,0,0,0,0,0,0,35,24,302,3,0,0,0,0,0.0,0.0,72.2,0,72.2,77.0
15724,2288,235.0,Tampa Bay Buccaneers,Harvard,None,0.0,0.0,0.0,TE,2016,H,9253.82142857143,0,0,0,0.0,0,0,0,0,0,0,0,46,33,358,5,0,0,0,0,0.0,0.0,98.8,0,98.8,77.0
15725,2288,235.0,Tampa Bay Buccaneers,Harvard,None,0.0,0.0,0.0,TE,2017,A,9614.5,0,0,0,0.0,0,0,0,0,0,0,0,30,19,196,2,0,0,0,0,0.0,0.0,50.60000000000001,0,50.60000000000001,77.0
15726,2288,235.0,Tampa Bay Buccaneers,Harvard,None,0.0,0.0,0.0,TE,2017,H,9598.5,0,0,0,0.0,0,0,0,0,0,0,0,26,16,246,2,0,0,0,0,0.0,0.0,52.6,0,52.6,77.0
15759,12567,249.0,Jacksonville Jaguars,Notre Dame,Jacksonville Jaguars,7.0,229.0,2015.0,TE,2016,A,8618.375,0,0,0,0.0,0,0,0,0,0,0,0,14,11,91,1,0,0,0,0,0.0,0.0,26.1,0,26.1,77.0
15760,12567,249.0,Jacksonville Jaguars,Notre Dame,Jacksonville Jaguars,7.0,229.0,2015.0,TE,2016,H,8619.75,0,0,0,0.0,0,0,0,0,0,0,0,10,8,70,0,0,0,0,0,0.0,0.0,15.0,0,15.0,77.0
15761,12567,249.0,Jacksonville Jaguars,Notre Dame,Jacksonville Jaguars,7.0,229.0,2015.0,TE,2017,A,8959.666666666666,0,0,0,0.0,0,0,0,0,0,0,0,1,1,7,0,0,0,0,0,0.0,0.0,1.7,0,1.7,77.0
15762,12567,249.0,Jacksonville Jaguars,Notre Dame,Jacksonville Jaguars,7.0,229.0,2015.0,TE,2017,H,8955.0,0,0,0,0.0,0,0,0,0,0,0,0,3,1,21,0,0,0,0,0,0.0,0.0,3.1,0,3.1,77.0
15911,15548,250.0,None,Iowa,Kansas City Chiefs,3.0,93.0,2010.0,TE,2015,A,10389.75,0,0,0,0.0,0,0,0,0,0,0,0,2,1,11,0,0,0,0,0,0.0,0.0,2.1,0,2.1,76.0
15912,15548,250.0,None,Iowa,Kansas City Chiefs,3.0,93.0,2010.0,TE,2015,H,10397.5,0,0,0,0.0,0,0,0,0,0,0,0,3,2,47,1,0,0,0,0,0.0,0.0,12.7,0,12.7,76.0
16018,17503,257.0,None,Oklahoma St.,Detroit Lions,1.0,20.0,2009.0,TE,2015,A,11210.25,0,0,0,0.0,0,0,0,0,0,0,0,7,2,9,1,0,0,0,0,0.0,0.0,8.9,0,8.9,77.0
16019,17503,257.0,None,Oklahoma St.,Detroit Lions,1.0,20.0,2009.0,TE,2015,H,11222.75,0,0,0,0.0,0,0,0,0,0,0,0,8,5,58,0,0,0,0,0,0.0,0.0,10.8,0,10.8,77.0
16196,726,256.0,Tampa Bay Buccaneers,None,None,0.0,0.0,0.0,TE,2017,A,8944.5,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,77.0
16197,726,256.0,Tampa Bay Buccaneers,None,None,0.0,0.0,0.0,TE,2017,H,8896.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,77.0
16591,10256,238.0,None,Florida Atlantic,Arizona Cardinals,3.0,69.0,2011.0,TE,2015,A,10092.15,0,0,0,0.0,0,0,0,0,0,0,0,3,2,15,0,0,0,0,0,0.0,0.0,3.5,0,3.5,77.0
16592,10256,238.0,None,Florida Atlantic,Arizona Cardinals,3.0,69.0,2011.0,TE,2015,H,10093.55,0,0,0,0.0,0,0,0,0,0,0,0,4,2,18,0,0,0,0,0,0.0,0.0,3.8,0,3.8,77.0
16854,10867,269.0,None,McNeese St.,None,0.0,0.0,0.0,TE,2015,A,8780.208333333334,0,0,0,0.0,0,0,0,0,0,0,0,1,1,6,0,0,0,0,0,0.0,0.0,1.6,0,1.6,77.0
16855,10867,269.0,None,McNeese St.,None,0.0,0.0,0.0,TE,2015,H,8768.1,0,0,0,0.0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,77.0
16884,21340,255.0,None,Tennessee,Tampa Bay Buccaneers,4.0,104.0,2011.0,TE,2015,A,9978.0,0,0,0,0.0,0,0,0,0,0,0,0,10,7,50,1,0,0,0,0,0.0,0.0,18.0,0,18.0,77.0
16885,21340,255.0,None,Tennessee,Tampa Bay Buccaneers,4.0,104.0,2011.0,TE,2015,H,9986.25,0,0,0,0.0,0,0,0,0,0,0,0,3,2,11,0,0,0,0,0,0.0,0.0,3.1,0,3.1,77.0
16886,21340,255.0,None,Tennessee,Tampa Bay Buccaneers,4.0,104.0,2011.0,TE,2016,A,10340.857142857143,0,0,0,0.0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,77.0
16887,21340,255.0,None,Tennessee,Tampa Bay Buccaneers,4.0,104.0,2011.0,TE,2016,H,10353.8,0,0,0,0.0,0,0,0,0,0,0,0,6,5,23,0,0,0,0,0,0.0,0.0,7.3000000000000025,0,7.3000000000000025,77.0
16888,21340,255.0,None,Tennessee,Tampa Bay Buccaneers,4.0,104.0,2011.0,TE,2017,A,10684.0,0,0,0,0.0,0,0,0,0,0,0,0,3,3,18,1,0,0,0,0,0.0,0.0,10.8,0,10.8,77.0
16889,21340,255.0,None,Tennessee,Tampa Bay Buccaneers,4.0,104.0,2011.0,TE,2017,H,10680.25,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,77.0
17008,3775,251.0,None,Georgia,Cincinnati Bengals,4.0,116.0,2012.0,TE,2016,A,9380.25,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,74.0
17009,3775,251.0,None,Georgia,Cincinnati Bengals,4.0,116.0,2012.0,TE,2016,H,9366.25,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,74.0
17082,24182,269.0,None,Alabama,Detroit Lions,7.0,211.0,2013.0,TE,2015,A,9208.0,0,0,0,0.0,0,0,0,0,0,0,0,3,1,15,0,0,0,0,0,0.0,0.0,2.5,0,2.5,78.0
17083,24182,269.0,None,Alabama,Detroit Lions,7.0,211.0,2013.0,TE,2015,H,9195.472222222224,0,0,0,0.0,0,0,0,0,0,0,0,3,2,11,0,18,0,0,0,0.0,0.0,3.1,0,3.1,78.0
17283,9145,257.0,Cincinnati Bengals,Rutgers,Green Bay Packers,7.0,243.0,2007.0,TE,2015,A,11444.75,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,77.0
